日期,基金代码,基金名称,单位净值
2024-04-08,F77012,全球科技先锋,1.0305
2024-04-09,F77012,全球科技先锋,1.0377
2024-04-10,F77012,全球科技先锋,1.0284
2024-04-11,F77012,全球科技先锋,1.0083
2024-04-12,F77012,全球科技先锋,1.0151
2024-04-15,F77012,全球科技先锋,1.0238
2024-04-16,F77012,全球科技先锋,1.0354
2024-04-17,F77012,全球科技先锋,1.0132
2024-04-18,F77012,全球科技先锋,1.0385
2024-04-19,F77012,全球科技先锋,1.0298
2024-04-22,F77012,全球科技先锋,1.012
2024-04-23,F77012,全球科技先锋,1.0308
2024-04-24,F77012,全球科技先锋,1.0558
2024-04-25,F77012,全球科技先锋,1.0503
2024-04-26,F77012,全球科技先锋,1.0352
2024-04-29,F77012,全球科技先锋,1.0437
2024-04-30,F77012,全球科技先锋,1.0197
2024-05-01,F77012,全球科技先锋,1.0672
2024-05-02,F77012,全球科技先锋,1.0482
2024-05-03,F77012,全球科技先锋,1.0552
2024-05-06,F77012,全球科技先锋,1.0525
2024-05-07,F77012,全球科技先锋,1.0358
2024-05-08,F77012,全球科技先锋,1.0192
2024-05-09,F77012,全球科技先锋,1.04
2024-05-10,F77012,全球科技先锋,1.0472
2024-05-13,F77012,全球科技先锋,1.0347
2024-05-14,F77012,全球科技先锋,1.0248
2024-05-15,F77012,全球科技先锋,1.0105
2024-05-16,F77012,全球科技先锋,1.0267
2024-05-17,F77012,全球科技先锋,1.0439
2024-05-20,F77012,全球科技先锋,1.0541
2024-05-21,F77012,全球科技先锋,1.0592
2024-05-22,F77012,全球科技先锋,1.0713
2024-05-23,F77012,全球科技先锋,1.0408
2024-05-24,F77012,全球科技先锋,1.0462
2024-05-27,F77012,全球科技先锋,1.0666
2024-05-28,F77012,全球科技先锋,1.0713
2024-05-29,F77012,全球科技先锋,1.0726
2024-05-30,F77012,全球科技先锋,1.061
2024-05-31,F77012,全球科技先锋,1.0507
2024-06-03,F77012,全球科技先锋,1.0413
2024-06-04,F77012,全球科技先锋,1.0458
2024-06-05,F77012,全球科技先锋,1.0372
2024-06-06,F77012,全球科技先锋,1.0045
2024-06-07,F77012,全球科技先锋,1.0192
2024-06-10,F77012,全球科技先锋,1.029
2024-06-11,F77012,全球科技先锋,1.0358
2024-06-12,F77012,全球科技先锋,1.0191
2024-06-13,F77012,全球科技先锋,1.0106
2024-06-14,F77012,全球科技先锋,1.0202
2024-06-17,F77012,全球科技先锋,1.021
2024-06-18,F77012,全球科技先锋,1.0088
2024-06-19,F77012,全球科技先锋,1.0326
2024-06-20,F77012,全球科技先锋,1.0176
2024-06-21,F77012,全球科技先锋,0.9655
2024-06-24,F77012,全球科技先锋,0.9673
2024-06-25,F77012,全球科技先锋,0.9698
2024-06-26,F77012,全球科技先锋,0.9712
2024-06-27,F77012,全球科技先锋,0.9784
2024-06-28,F77012,全球科技先锋,0.9691
2024-07-01,F77012,全球科技先锋,0.9872
2024-07-02,F77012,全球科技先锋,0.9639
2024-07-03,F77012,全球科技先锋,0.9639
2024-07-04,F77012,全球科技先锋,0.9536
2024-07-05,F77012,全球科技先锋,0.971
2024-07-08,F77012,全球科技先锋,0.9578
2024-07-09,F77012,全球科技先锋,0.9593
2024-07-10,F77012,全球科技先锋,0.961
2024-07-11,F77012,全球科技先锋,0.9647
2024-07-12,F77012,全球科技先锋,0.9526
2024-07-15,F77012,全球科技先锋,0.9591
2024-07-16,F77012,全球科技先锋,0.9599
2024-07-17,F77012,全球科技先锋,0.9661
2024-07-18,F77012,全球科技先锋,0.9937
2024-07-19,F77012,全球科技先锋,0.9961
2024-07-22,F77012,全球科技先锋,0.979
2024-07-23,F77012,全球科技先锋,1.0139
2024-07-24,F77012,全球科技先锋,1.032
2024-07-25,F77012,全球科技先锋,1.0443
2024-07-26,F77012,全球科技先锋,1.0413
2024-07-29,F77012,全球科技先锋,1.0554
2024-07-30,F77012,全球科技先锋,1.0179
2024-07-31,F77012,全球科技先锋,1.0465
2024-08-01,F77012,全球科技先锋,1.0636
2024-08-02,F77012,全球科技先锋,1.0606
2024-08-05,F77012,全球科技先锋,1.0775
2024-08-06,F77012,全球科技先锋,1.0897
2024-08-07,F77012,全球科技先锋,1.0707
2024-08-08,F77012,全球科技先锋,1.0745
2024-08-09,F77012,全球科技先锋,1.082
2024-08-12,F77012,全球科技先锋,1.0798
2024-08-13,F77012,全球科技先锋,1.0759
2024-08-14,F77012,全球科技先锋,1.0936
2024-08-15,F77012,全球科技先锋,1.0974
2024-08-16,F77012,全球科技先锋,1.1348
2024-08-19,F77012,全球科技先锋,1.1222
2024-08-20,F77012,全球科技先锋,1.1307
2024-08-21,F77012,全球科技先锋,1.1128
2024-08-22,F77012,全球科技先锋,1.1266
2024-08-23,F77012,全球科技先锋,1.1049
2024-08-26,F77012,全球科技先锋,1.1109
2024-08-27,F77012,全球科技先锋,1.1348
2024-08-28,F77012,全球科技先锋,1.1362
2024-08-29,F77012,全球科技先锋,1.1168
2024-08-30,F77012,全球科技先锋,1.136
2024-09-02,F77012,全球科技先锋,1.1436
2024-09-03,F77012,全球科技先锋,1.1423
2024-09-04,F77012,全球科技先锋,1.1232
2024-09-05,F77012,全球科技先锋,1.092
2024-09-06,F77012,全球科技先锋,1.1368
2024-09-09,F77012,全球科技先锋,1.1257
2024-09-10,F77012,全球科技先锋,1.1064
2024-09-11,F77012,全球科技先锋,1.1129
2024-09-12,F77012,全球科技先锋,1.0934
2024-09-13,F77012,全球科技先锋,1.1035
2024-09-16,F77012,全球科技先锋,1.1305
2024-09-17,F77012,全球科技先锋,1.1099
2024-09-18,F77012,全球科技先锋,1.1044
2024-09-19,F77012,全球科技先锋,1.1132
2024-09-20,F77012,全球科技先锋,1.0898
2024-09-23,F77012,全球科技先锋,1.0727
2024-09-24,F77012,全球科技先锋,1.0709
2024-09-25,F77012,全球科技先锋,1.1091
2024-09-26,F77012,全球科技先锋,1.0928
2024-09-27,F77012,全球科技先锋,1.0877
2024-09-30,F77012,全球科技先锋,1.1369
2024-10-01,F77012,全球科技先锋,1.1534
2024-10-02,F77012,全球科技先锋,1.1196
2024-10-03,F77012,全球科技先锋,1.1154
2024-10-04,F77012,全球科技先锋,1.1274
2024-10-07,F77012,全球科技先锋,1.157
2024-10-08,F77012,全球科技先锋,1.1863
2024-10-09,F77012,全球科技先锋,1.1985
2024-10-10,F77012,全球科技先锋,1.2142
2024-10-11,F77012,全球科技先锋,1.187
2024-10-14,F77012,全球科技先锋,1.1729
2024-10-15,F77012,全球科技先锋,1.1466
2024-10-16,F77012,全球科技先锋,1.1681
2024-10-17,F77012,全球科技先锋,1.1763
2024-10-18,F77012,全球科技先锋,1.1789
2024-10-21,F77012,全球科技先锋,1.2119
2024-10-22,F77012,全球科技先锋,1.2239
2024-10-23,F77012,全球科技先锋,1.2493
2024-10-24,F77012,全球科技先锋,1.2665
2024-10-25,F77012,全球科技先锋,1.2862
2024-10-28,F77012,全球科技先锋,1.2631
2024-10-29,F77012,全球科技先锋,1.2855
2024-10-30,F77012,全球科技先锋,1.2967
2024-10-31,F77012,全球科技先锋,1.2878
2024-11-01,F77012,全球科技先锋,1.3039
2024-11-04,F77012,全球科技先锋,1.3344
2024-11-05,F77012,全球科技先锋,1.3325
2024-11-06,F77012,全球科技先锋,1.3154
2024-11-07,F77012,全球科技先锋,1.2995
2024-11-08,F77012,全球科技先锋,1.2682
2024-11-11,F77012,全球科技先锋,1.2648
2024-11-12,F77012,全球科技先锋,1.2785
2024-11-13,F77012,全球科技先锋,1.3188
2024-11-14,F77012,全球科技先锋,1.3005
2024-11-15,F77012,全球科技先锋,1.3093
2024-11-18,F77012,全球科技先锋,1.3102
2024-11-19,F77012,全球科技先锋,1.3104
2024-11-20,F77012,全球科技先锋,1.2758
2024-11-21,F77012,全球科技先锋,1.2536
2024-11-22,F77012,全球科技先锋,1.295
2024-11-25,F77012,全球科技先锋,1.3187
2024-11-26,F77012,全球科技先锋,1.3258
2024-11-27,F77012,全球科技先锋,1.3371
2024-11-28,F77012,全球科技先锋,1.3553
2024-11-29,F77012,全球科技先锋,1.345
2024-12-02,F77012,全球科技先锋,1.3358
2024-12-03,F77012,全球科技先锋,1.3217
2024-12-04,F77012,全球科技先锋,1.3261
2024-12-05,F77012,全球科技先锋,1.2998
2024-12-06,F77012,全球科技先锋,1.285
2024-12-09,F77012,全球科技先锋,1.297
2024-12-10,F77012,全球科技先锋,1.2893
2024-12-11,F77012,全球科技先锋,1.2503
2024-12-12,F77012,全球科技先锋,1.2424
2024-12-13,F77012,全球科技先锋,1.2548
2024-12-16,F77012,全球科技先锋,1.2578
2024-12-17,F77012,全球科技先锋,1.2211
2024-12-18,F77012,全球科技先锋,1.2441
2024-12-19,F77012,全球科技先锋,1.2391
2024-12-20,F77012,全球科技先锋,1.2469
2024-12-23,F77012,全球科技先锋,1.2706
2024-12-24,F77012,全球科技先锋,1.2682
2024-12-25,F77012,全球科技先锋,1.2265
2024-12-26,F77012,全球科技先锋,1.2656
2024-12-27,F77012,全球科技先锋,1.2175
2024-12-30,F77012,全球科技先锋,1.2107
2024-12-31,F77012,全球科技先锋,1.2392
2025-01-01,F77012,全球科技先锋,1.2244
2025-01-02,F77012,全球科技先锋,1.2111
2025-01-03,F77012,全球科技先锋,1.2068
2025-01-06,F77012,全球科技先锋,1.2033
2025-01-07,F77012,全球科技先锋,1.1855
2025-01-08,F77012,全球科技先锋,1.1726
2025-01-09,F77012,全球科技先锋,1.1955
2025-01-10,F77012,全球科技先锋,1.1847
2025-01-13,F77012,全球科技先锋,1.1957
2025-01-14,F77012,全球科技先锋,1.1769
2025-01-15,F77012,全球科技先锋,1.2065
2025-01-16,F77012,全球科技先锋,1.2271
2025-01-17,F77012,全球科技先锋,1.2256
2025-01-20,F77012,全球科技先锋,1.24
2025-01-21,F77012,全球科技先锋,1.2743
2025-01-22,F77012,全球科技先锋,1.2522
2025-01-23,F77012,全球科技先锋,1.2294
2025-01-24,F77012,全球科技先锋,1.238
2025-01-27,F77012,全球科技先锋,1.2104
2025-01-28,F77012,全球科技先锋,1.1779
2025-01-29,F77012,全球科技先锋,1.1453
2025-01-30,F77012,全球科技先锋,1.1487
2025-01-31,F77012,全球科技先锋,1.1084
2025-02-03,F77012,全球科技先锋,1.1009
2025-02-04,F77012,全球科技先锋,1.0363
2025-02-05,F77012,全球科技先锋,1.0447
2025-02-06,F77012,全球科技先锋,1.0545
2025-02-07,F77012,全球科技先锋,1.0508
2025-02-10,F77012,全球科技先锋,1.0734
2025-02-11,F77012,全球科技先锋,1.089
2025-02-12,F77012,全球科技先锋,1.0742
2025-02-13,F77012,全球科技先锋,1.058
2025-02-14,F77012,全球科技先锋,1.075
2025-02-17,F77012,全球科技先锋,1.0885
2025-02-18,F77012,全球科技先锋,1.0836
2025-02-19,F77012,全球科技先锋,1.0507
2025-02-20,F77012,全球科技先锋,1.0685
2025-02-21,F77012,全球科技先锋,1.0701
2025-02-24,F77012,全球科技先锋,1.0694
2025-02-25,F77012,全球科技先锋,1.0173
2025-02-26,F77012,全球科技先锋,1.0272
2025-02-27,F77012,全球科技先锋,1.0265
2025-02-28,F77012,全球科技先锋,1.017
2025-03-03,F77012,全球科技先锋,1.0024
2025-03-04,F77012,全球科技先锋,1.0047
2025-03-05,F77012,全球科技先锋,1.0134
2025-03-06,F77012,全球科技先锋,1.0069
2025-03-07,F77012,全球科技先锋,1.0172
2025-03-10,F77012,全球科技先锋,0.997
2025-03-11,F77012,全球科技先锋,0.9859
2025-03-12,F77012,全球科技先锋,0.9982
2025-03-13,F77012,全球科技先锋,0.9914
2025-03-14,F77012,全球科技先锋,1.0224
2025-03-17,F77012,全球科技先锋,1.0277
2025-03-18,F77012,全球科技先锋,1.007
2025-03-19,F77012,全球科技先锋,0.9797
2025-03-20,F77012,全球科技先锋,0.9938
2025-03-21,F77012,全球科技先锋,0.9834
2025-03-24,F77012,全球科技先锋,0.9999
2025-03-25,F77012,全球科技先锋,0.9907
2025-03-26,F77012,全球科技先锋,0.9952
2025-03-27,F77012,全球科技先锋,0.9897
2025-03-28,F77012,全球科技先锋,0.9945
2025-03-31,F77012,全球科技先锋,1.0077
2025-04-01,F77012,全球科技先锋,1.0084
2025-04-02,F77012,全球科技先锋,1.0206
2025-04-03,F77012,全球科技先锋,0.9907
2025-04-04,F77012,全球科技先锋,0.9983
2025-04-07,F77012,全球科技先锋,0.999
2025-04-08,F77012,全球科技先锋,0.9947
2025-04-09,F77012,全球科技先锋,0.9538
2025-04-10,F77012,全球科技先锋,0.9263
2025-04-11,F77012,全球科技先锋,0.9304
2025-04-14,F77012,全球科技先锋,0.9365
2025-04-15,F77012,全球科技先锋,0.9436
2025-04-16,F77012,全球科技先锋,0.9438
2025-04-17,F77012,全球科技先锋,0.9243
2025-04-18,F77012,全球科技先锋,0.9079
2025-04-21,F77012,全球科技先锋,0.8749
2025-04-22,F77012,全球科技先锋,0.8771
2025-04-23,F77012,全球科技先锋,0.9075
2025-04-24,F77012,全球科技先锋,0.9063
2025-04-25,F77012,全球科技先锋,0.8945
2025-04-28,F77012,全球科技先锋,0.8952
2025-04-29,F77012,全球科技先锋,0.8934
2025-04-30,F77012,全球科技先锋,0.8666
2025-05-01,F77012,全球科技先锋,0.8708
2025-05-02,F77012,全球科技先锋,0.8694
2025-05-05,F77012,全球科技先锋,0.867
2025-05-06,F77012,全球科技先锋,0.8984
2025-05-07,F77012,全球科技先锋,0.8971
2025-05-08,F77012,全球科技先锋,0.9268
2025-05-09,F77012,全球科技先锋,0.9136
2025-05-12,F77012,全球科技先锋,0.8898
2025-05-13,F77012,全球科技先锋,0.8774
2025-05-14,F77012,全球科技先锋,0.8961
2025-05-15,F77012,全球科技先锋,0.8845
2025-05-16,F77012,全球科技先锋,0.8627
2025-05-19,F77012,全球科技先锋,0.8682
2025-05-20,F77012,全球科技先锋,0.8626
2025-05-21,F77012,全球科技先锋,0.8717
2025-05-22,F77012,全球科技先锋,0.8617
2025-05-23,F77012,全球科技先锋,0.848
2025-05-26,F77012,全球科技先锋,0.8735
2025-05-27,F77012,全球科技先锋,0.861
2025-05-28,F77012,全球科技先锋,0.8486
2025-05-29,F77012,全球科技先锋,0.8559
2025-05-30,F77012,全球科技先锋,0.8149
2025-06-02,F77012,全球科技先锋,0.8258
2025-06-03,F77012,全球科技先锋,0.8527
2025-06-04,F77012,全球科技先锋,0.8661
2025-06-05,F77012,全球科技先锋,0.8506
2025-06-06,F77012,全球科技先锋,0.84
2025-06-09,F77012,全球科技先锋,0.8413
2025-06-10,F77012,全球科技先锋,0.847
2025-06-11,F77012,全球科技先锋,0.8718
2025-06-12,F77012,全球科技先锋,0.8967
2025-06-13,F77012,全球科技先锋,0.8936
2025-06-16,F77012,全球科技先锋,0.8855
2025-06-17,F77012,全球科技先锋,0.8736
2025-06-18,F77012,全球科技先锋,0.8839
2025-06-19,F77012,全球科技先锋,0.9013
2025-06-20,F77012,全球科技先锋,0.9027
2025-06-23,F77012,全球科技先锋,0.9029
2025-06-24,F77012,全球科技先锋,0.9377
2025-06-25,F77012,全球科技先锋,0.9493
2025-06-26,F77012,全球科技先锋,0.9157
2025-06-27,F77012,全球科技先锋,0.9155
2025-06-30,F77012,全球科技先锋,0.919
2025-07-01,F77012,全球科技先锋,0.915
2025-07-02,F77012,全球科技先锋,0.9359
2025-07-03,F77012,全球科技先锋,0.9308
2025-07-04,F77012,全球科技先锋,0.915
2025-07-07,F77012,全球科技先锋,0.9038
2025-07-08,F77012,全球科技先锋,0.915
2025-07-09,F77012,全球科技先锋,0.8936
2025-07-10,F77012,全球科技先锋,0.8861
2025-07-11,F77012,全球科技先锋,0.8998
2025-07-14,F77012,全球科技先锋,0.8787
2025-07-15,F77012,全球科技先锋,0.863
2025-07-16,F77012,全球科技先锋,0.8377
2025-07-17,F77012,全球科技先锋,0.8248
2025-07-18,F77012,全球科技先锋,0.8175
2025-07-21,F77012,全球科技先锋,0.8143
2025-07-22,F77012,全球科技先锋,0.8014
2025-07-23,F77012,全球科技先锋,0.7963
2025-07-24,F77012,全球科技先锋,0.8105
2025-07-25,F77012,全球科技先锋,0.8156
2025-07-28,F77012,全球科技先锋,0.8473
2025-07-29,F77012,全球科技先锋,0.8375
2025-07-30,F77012,全球科技先锋,0.8311
2025-07-31,F77012,全球科技先锋,0.8337
2025-08-01,F77012,全球科技先锋,0.8264
2025-08-04,F77012,全球科技先锋,0.8262
2025-08-05,F77012,全球科技先锋,0.7989
2025-08-06,F77012,全球科技先锋,0.7939
2025-08-07,F77012,全球科技先锋,0.8066
2025-08-08,F77012,全球科技先锋,0.8346
2025-08-11,F77012,全球科技先锋,0.8565
2025-08-12,F77012,全球科技先锋,0.8587
2025-08-13,F77012,全球科技先锋,0.8664
2025-08-14,F77012,全球科技先锋,0.8717
2025-08-15,F77012,全球科技先锋,0.8635
2025-08-18,F77012,全球科技先锋,0.8492
2025-08-19,F77012,全球科技先锋,0.8532
2025-08-20,F77012,全球科技先锋,0.8518
2025-08-21,F77012,全球科技先锋,0.8649
2025-08-22,F77012,全球科技先锋,0.8294
2025-08-25,F77012,全球科技先锋,0.8272
2025-08-26,F77012,全球科技先锋,0.8453
2025-08-27,F77012,全球科技先锋,0.8543
2025-08-28,F77012,全球科技先锋,0.8398
2025-08-29,F77012,全球科技先锋,0.8208
2025-09-01,F77012,全球科技先锋,0.8204
2025-09-02,F77012,全球科技先锋,0.8322
2025-09-03,F77012,全球科技先锋,0.8401
2025-09-04,F77012,全球科技先锋,0.8421
2025-09-05,F77012,全球科技先锋,0.852
2025-09-08,F77012,全球科技先锋,0.8562
2025-09-09,F77012,全球科技先锋,0.8656
2025-09-10,F77012,全球科技先锋,0.8804
2025-09-11,F77012,全球科技先锋,0.8737
2025-09-12,F77012,全球科技先锋,0.8604
2025-09-15,F77012,全球科技先锋,0.8719
2025-09-16,F77012,全球科技先锋,0.8643
2025-09-17,F77012,全球科技先锋,0.8353
2025-09-18,F77012,全球科技先锋,0.857
2025-09-19,F77012,全球科技先锋,0.8611
2025-09-22,F77012,全球科技先锋,0.8646
2025-09-23,F77012,全球科技先锋,0.862
2025-09-24,F77012,全球科技先锋,0.8752
2025-09-25,F77012,全球科技先锋,0.8558
2025-09-26,F77012,全球科技先锋,0.8561
2025-09-29,F77012,全球科技先锋,0.8607
2025-09-30,F77012,全球科技先锋,0.8694
2025-10-01,F77012,全球科技先锋,0.8438
2025-10-02,F77012,全球科技先锋,0.853
2025-10-03,F77012,全球科技先锋,0.8469
2025-10-06,F77012,全球科技先锋,0.8375
2025-10-07,F77012,全球科技先锋,0.8149
2025-10-08,F77012,全球科技先锋,0.8481
2025-10-09,F77012,全球科技先锋,0.8464
2025-10-10,F77012,全球科技先锋,0.8504
2025-10-13,F77012,全球科技先锋,0.835
2025-10-14,F77012,全球科技先锋,0.8129
2025-10-15,F77012,全球科技先锋,0.825
2025-10-16,F77012,全球科技先锋,0.8058
2025-10-17,F77012,全球科技先锋,0.8248
2025-10-20,F77012,全球科技先锋,0.8518
2025-10-21,F77012,全球科技先锋,0.8405
2025-10-22,F77012,全球科技先锋,0.8339
2025-10-23,F77012,全球科技先锋,0.7975
2025-10-24,F77012,全球科技先锋,0.7735
2025-10-27,F77012,全球科技先锋,0.7824
2025-10-28,F77012,全球科技先锋,0.8003
2025-10-29,F77012,全球科技先锋,0.7895
2025-10-30,F77012,全球科技先锋,0.781
2025-10-31,F77012,全球科技先锋,0.7597
2025-11-03,F77012,全球科技先锋,0.7449
2025-11-04,F77012,全球科技先锋,0.7629
2025-11-05,F77012,全球科技先锋,0.7673
2025-11-06,F77012,全球科技先锋,0.7435
2025-11-07,F77012,全球科技先锋,0.7513
2025-11-10,F77012,全球科技先锋,0.7837
2025-11-11,F77012,全球科技先锋,0.7785
2025-11-12,F77012,全球科技先锋,0.7697
2025-11-13,F77012,全球科技先锋,0.7779
2025-11-14,F77012,全球科技先锋,0.7921
2025-11-17,F77012,全球科技先锋,0.804
2025-11-18,F77012,全球科技先锋,0.7997
2025-11-19,F77012,全球科技先锋,0.7941
2025-11-20,F77012,全球科技先锋,0.7704
2025-11-21,F77012,全球科技先锋,0.7541
2025-11-24,F77012,全球科技先锋,0.7592
2025-11-25,F77012,全球科技先锋,0.7523
2025-11-26,F77012,全球科技先锋,0.7558
2025-11-27,F77012,全球科技先锋,0.7528
2025-11-28,F77012,全球科技先锋,0.7539
2025-12-01,F77012,全球科技先锋,0.7544
2025-12-02,F77012,全球科技先锋,0.7647
2025-12-03,F77012,全球科技先锋,0.7765
2025-12-04,F77012,全球科技先锋,0.7765
2025-12-05,F77012,全球科技先锋,0.774
2025-12-08,F77012,全球科技先锋,0.7737
2025-12-09,F77012,全球科技先锋,0.7633
2025-12-10,F77012,全球科技先锋,0.7784
2025-12-11,F77012,全球科技先锋,0.7709
2025-12-12,F77012,全球科技先锋,0.769
2025-12-15,F77012,全球科技先锋,0.7717
2025-12-16,F77012,全球科技先锋,0.7762
2025-12-17,F77012,全球科技先锋,0.7801
2025-12-18,F77012,全球科技先锋,0.7785
2025-12-19,F77012,全球科技先锋,0.8018
2025-12-22,F77012,全球科技先锋,0.8031
2025-12-23,F77012,全球科技先锋,0.7998
2025-12-24,F77012,全球科技先锋,0.8259
2025-12-25,F77012,全球科技先锋,0.8149
2025-12-26,F77012,全球科技先锋,0.8415
2025-12-29,F77012,全球科技先锋,0.8125
2025-12-30,F77012,全球科技先锋,0.807
2025-12-31,F77012,全球科技先锋,0.7838
2026-01-01,F77012,全球科技先锋,0.7653
2026-01-02,F77012,全球科技先锋,0.7717
2026-01-05,F77012,全球科技先锋,0.7759
2026-01-06,F77012,全球科技先锋,0.7678
2026-01-07,F77012,全球科技先锋,0.7906
2026-01-08,F77012,全球科技先锋,0.8069
2026-01-09,F77012,全球科技先锋,0.8065
2026-01-12,F77012,全球科技先锋,0.7813
2026-01-13,F77012,全球科技先锋,0.7949
2026-01-14,F77012,全球科技先锋,0.7884
2026-01-15,F77012,全球科技先锋,0.7928
2026-01-16,F77012,全球科技先锋,0.8043
2026-01-19,F77012,全球科技先锋,0.7989
2026-01-20,F77012,全球科技先锋,0.8174
2026-01-21,F77012,全球科技先锋,0.8122
2026-01-22,F77012,全球科技先锋,0.8203
2026-01-23,F77012,全球科技先锋,0.8316
2026-01-26,F77012,全球科技先锋,0.8454
2026-01-27,F77012,全球科技先锋,0.8722
2026-01-28,F77012,全球科技先锋,0.8599
2026-01-29,F77012,全球科技先锋,0.8431
2026-01-30,F77012,全球科技先锋,0.8385
2026-02-02,F77012,全球科技先锋,0.8853
2026-02-03,F77012,全球科技先锋,0.907
2026-02-04,F77012,全球科技先锋,0.8985
2026-02-05,F77012,全球科技先锋,0.8933
2026-02-06,F77012,全球科技先锋,0.8933
2026-02-09,F77012,全球科技先锋,0.8979
2026-02-10,F77012,全球科技先锋,0.9085
2026-02-11,F77012,全球科技先锋,0.9198
2026-02-12,F77012,全球科技先锋,0.9398
2026-02-13,F77012,全球科技先锋,0.9741
2026-02-16,F77012,全球科技先锋,0.9721
2026-02-17,F77012,全球科技先锋,0.9687
2026-02-18,F77012,全球科技先锋,0.9628
2026-02-19,F77012,全球科技先锋,0.9584
2026-02-20,F77012,全球科技先锋,0.965
2026-02-23,F77012,全球科技先锋,0.9762
2026-02-24,F77012,全球科技先锋,1.0069
2026-02-25,F77012,全球科技先锋,0.9946
2026-02-26,F77012,全球科技先锋,1.0013
2026-02-27,F77012,全球科技先锋,0.9868
2026-03-02,F77012,全球科技先锋,0.9942
2026-03-03,F77012,全球科技先锋,1.0428
2026-03-04,F77012,全球科技先锋,1.0406
2026-03-05,F77012,全球科技先锋,1.0871
2026-03-06,F77012,全球科技先锋,1.0715
2026-03-09,F77012,全球科技先锋,1.0631
2026-03-10,F77012,全球科技先锋,1.057
2026-03-11,F77012,全球科技先锋,1.0606
2026-03-12,F77012,全球科技先锋,1.0581
2026-03-13,F77012,全球科技先锋,1.0729
2026-03-16,F77012,全球科技先锋,1.0222
2026-03-17,F77012,全球科技先锋,1.005
2026-03-18,F77012,全球科技先锋,1.0396
2026-03-19,F77012,全球科技先锋,1.0143
2026-03-20,F77012,全球科技先锋,1.0083
2026-03-23,F77012,全球科技先锋,1.0196
2026-03-24,F77012,全球科技先锋,1.0191
2026-03-25,F77012,全球科技先锋,1.0042
2026-03-26,F77012,全球科技先锋,1.0125
2026-03-27,F77012,全球科技先锋,1.0279
2026-03-30,F77012,全球科技先锋,1.0174
2026-03-31,F77012,全球科技先锋,1.0251
2026-04-01,F77012,全球科技先锋,1.0412
2026-04-02,F77012,全球科技先锋,1.0617
2026-04-03,F77012,全球科技先锋,1.069
2026-04-06,F77012,全球科技先锋,1.1022
2026-04-07,F77012,全球科技先锋,1.1035
2026-04-08,F77012,全球科技先锋,1.0848
2026-04-09,F77012,全球科技先锋,1.081
2026-04-10,F77012,全球科技先锋,1.1048
2026-04-13,F77012,全球科技先锋,1.0878
2026-04-14,F77012,全球科技先锋,1.0458
2026-04-15,F77012,全球科技先锋,1.0547
2026-04-16,F77012,全球科技先锋,1.0467
2026-04-17,F77012,全球科技先锋,1.0896
2026-04-20,F77012,全球科技先锋,1.0951
2026-04-21,F77012,全球科技先锋,1.1197
2026-04-22,F77012,全球科技先锋,1.1104
2026-04-23,F77012,全球科技先锋,1.1225
2026-04-24,F77012,全球科技先锋,1.1303
2026-04-27,F77012,全球科技先锋,1.1586
2026-04-28,F77012,全球科技先锋,1.1629
2026-04-29,F77012,全球科技先锋,1.1526
2026-04-30,F77012,全球科技先锋,1.1743
2026-05-01,F77012,全球科技先锋,1.1599
2026-05-04,F77012,全球科技先锋,1.1436
2026-05-05,F77012,全球科技先锋,1.1431
2026-05-06,F77012,全球科技先锋,1.1369
2026-05-07,F77012,全球科技先锋,1.1376
2026-05-08,F77012,全球科技先锋,1.1246
2026-05-11,F77012,全球科技先锋,1.1475
2026-05-12,F77012,全球科技先锋,1.1706
2026-05-13,F77012,全球科技先锋,1.1883
2026-05-14,F77012,全球科技先锋,1.2042
2026-05-15,F77012,全球科技先锋,1.1658
2026-05-18,F77012,全球科技先锋,1.1686
2026-05-19,F77012,全球科技先锋,1.1868
2026-05-20,F77012,全球科技先锋,1.2157
2026-05-21,F77012,全球科技先锋,1.2118
2026-05-22,F77012,全球科技先锋,1.2405
2026-05-25,F77012,全球科技先锋,1.2476
2026-05-26,F77012,全球科技先锋,1.1922
2026-05-27,F77012,全球科技先锋,1.1905
2026-05-28,F77012,全球科技先锋,1.1733
2026-05-29,F77012,全球科技先锋,1.161
2026-06-01,F77012,全球科技先锋,1.1833
2026-06-02,F77012,全球科技先锋,1.1899
2026-06-03,F77012,全球科技先锋,1.1794
2026-06-04,F77012,全球科技先锋,1.1657
2026-06-05,F77012,全球科技先锋,1.1752
2026-06-08,F77012,全球科技先锋,1.1717
2026-06-09,F77012,全球科技先锋,1.1867
2026-06-10,F77012,全球科技先锋,1.1698
2026-06-11,F77012,全球科技先锋,1.1623
2026-06-12,F77012,全球科技先锋,1.1399
2026-06-15,F77012,全球科技先锋,1.1291
2026-06-16,F77012,全球科技先锋,1.1739
2026-06-17,F77012,全球科技先锋,1.1591
2026-06-18,F77012,全球科技先锋,1.1498
2026-06-19,F77012,全球科技先锋,1.1335
2026-06-22,F77012,全球科技先锋,1.1302
2026-06-23,F77012,全球科技先锋,1.1291
2026-06-24,F77012,全球科技先锋,1.1541
2026-06-25,F77012,全球科技先锋,1.1462
2026-06-26,F77012,全球科技先锋,1.1489
2026-06-29,F77012,全球科技先锋,1.1117
2026-06-30,F77012,全球科技先锋,1.0952
2026-07-01,F77012,全球科技先锋,1.1168
2026-07-02,F77012,全球科技先锋,1.1004
